data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:032, data loss:0.001375
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.002707
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:033, data loss:0.001557
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.002188
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:034, data loss:0.001791
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001969
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:035, data loss:0.000485
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001079
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:036, data loss:0.002369
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001276
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:037, data loss:0.000607
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000915
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:038, data loss:0.000591
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000643
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:039, data loss:0.000537
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000527
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:040, data loss:0.000510
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000501
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:041, data loss:0.000726
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000932
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:042, data loss:0.001265
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.001216
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:043, data loss:0.000332
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000703
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:044, data loss:0.000691
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.001297
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:045, data loss:0.000826
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000957
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:046, data loss:0.000465
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000608
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:047, data loss:0.000363
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000810
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:048, data loss:0.000437
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000894
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:049, data loss:0.000278
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000684
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:050, data loss:0.001871
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.001482
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:051, data loss:0.001189
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.001164
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:052, data loss:0.000388
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000890
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:053, data loss:0.000327
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000797
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:054, data loss:0.000259
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000675
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:055, data loss:0.000416
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000657
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:056, data loss:0.001069
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.001164
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:057, data loss:0.000282
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000433
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:058, data loss:0.000274
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000409
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:059, data loss:0.000214
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000349
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:060, data loss:0.000350
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000438
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:061, data loss:0.000225
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000353
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:062, data loss:0.000240
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000320
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:063, data loss:0.000201
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000234
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:064, data loss:0.000293
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000423
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:065, data loss:0.000208
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000282
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:066, data loss:0.000248
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000308
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:067, data loss:0.000239
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000293
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:068, data loss:0.000196
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000372
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:069, data loss:0.000232
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000222
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:070, data loss:0.000207
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000242
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:071, data loss:0.000350
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000454
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:072, data loss:0.000316
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000388
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:073, data loss:0.000341
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000367
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:074, data loss:0.000231
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000308
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:075, data loss:0.000280
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000407
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:076, data loss:0.000276
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000508
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:077, data loss:0.000249
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000260
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:078, data loss:0.000266
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000428
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:079, data loss:0.000254
