data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001086
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:018, data loss:0.001481
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001972
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:019, data loss:0.001806
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001755
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:020, data loss:0.000896
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001279
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:021, data loss:0.001328
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001753
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:022, data loss:0.002565
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.002039
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:023, data loss:0.000952
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001116
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:024, data loss:0.001039
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001364
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:025, data loss:0.001279
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001410
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:026, data loss:0.002438
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001088
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:027, data loss:0.000930
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000782
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:028, data loss:0.000548
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000845
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:029, data loss:0.000634
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000664
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:030, data loss:0.000629
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000524
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:031, data loss:0.000641
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000821
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:032, data loss:0.000741
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000670
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:033, data loss:0.000670
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000620
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:034, data loss:0.001691
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001033
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:035, data loss:0.001000
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000720
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:036, data loss:0.001644
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000934
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:037, data loss:0.000520
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000730
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:038, data loss:0.000444
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000804
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:039, data loss:0.001105
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.001261
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:040, data loss:0.002197
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.001574
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:041, data loss:0.000547
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000997
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:042, data loss:0.002093
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.002251
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:043, data loss:0.002149
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.002396
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:044, data loss:0.001493
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.001578
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:045, data loss:0.000403
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000723
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:046, data loss:0.000652
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000481
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:047, data loss:0.000542
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000517
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:048, data loss:0.000324
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000544
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:049, data loss:0.000316
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000502
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:050, data loss:0.001159
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.001119
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:051, data loss:0.000887
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.001031
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:052, data loss:0.000608
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000864
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:053, data loss:0.000676
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000684
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:054, data loss:0.000595
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000819
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:055, data loss:0.000309
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000792
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:056, data loss:0.000728
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000512
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:057, data loss:0.000764
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000836
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:058, data loss:0.000313
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.001220
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:059, data loss:0.000850
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000605
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:060, data loss:0.000685
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000472
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:061, data loss:0.000710
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000521
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:062, data loss:0.000619
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000472
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:063, data loss:0.000191
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000415
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:064, data loss:0.000248
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000242
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:065, data loss:0.000190
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000175
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:066, data loss:0.000343
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000261
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:067, data loss:0.000256
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000214
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:068, data loss:0.000231
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000294
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:069, data loss:0.000313
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000246
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:070, data loss:0.000450
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000341
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:071, data loss:0.000180
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000278
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:072, data loss:0.000365
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000563
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:073, data loss:0.000353
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000501
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:074, data loss:0.000216
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000444
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:075, data loss:0.000277
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000243
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:076, data loss:0.000243
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000176
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:077, data loss:0.000202
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000169
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:078, data loss:0.000227
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000198
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:079, data loss:0.000134
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000220
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:080, data loss:0.000436
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000238
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:081, data loss:0.000192
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000196
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:082, data loss:0.000132
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000159
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:083, data loss:0.000129
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000152
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:084, data loss:0.000356
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000285
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:085, data loss:0.000178
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000121
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:086, data loss:0.000183
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000165
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:087, data loss:0.000124
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000151
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:088, data loss:0.000310
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000284
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:089, data loss:0.000426
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000411
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:090, data loss:0.000141
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000285
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:091, data loss:0.000219
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000202
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:092, data loss:0.000495
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000406
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:093, data loss:0.000269
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000247
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:094, data loss:0.000156
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000149
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:095, data loss:0.000147
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000253
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:096, data loss:0.000500
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000462
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:097, data loss:0.000258
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000177
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:098, data loss:0.000127
