data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:058, data loss:0.000285
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000231
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:059, data loss:0.000520
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000249
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:060, data loss:0.000689
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000536
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:061, data loss:0.000547
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000606
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:062, data loss:0.000454
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000378
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:063, data loss:0.000493
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000562
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:064, data loss:0.000501
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000282
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:065, data loss:0.000392
