data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:034, data loss:0.000864
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000381
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:035, data loss:0.000740
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000536
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:036, data loss:0.000630
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000507
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:037, data loss:0.000859
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000591
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:038, data loss:0.000582
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000692
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:039, data loss:0.000695
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000443
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:040, data loss:0.000769
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000287
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:041, data loss:0.000611
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000371
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:042, data loss:0.000618
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000383
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:043, data loss:0.000828
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000369
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:044, data loss:0.000752
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000318
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:045, data loss:0.000584
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000197
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:046, data loss:0.000612
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000215
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:047, data loss:0.000529
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000162
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:048, data loss:0.000470
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000174
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:049, data loss:0.000452
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000144
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:050, data loss:0.000522
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000192
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:051, data loss:0.000477
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000318
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:052, data loss:0.000468
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000226
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:053, data loss:0.000525
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000226
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:054, data loss:0.000505
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000223
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:055, data loss:0.000473
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000201
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:056, data loss:0.000456
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000279
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:057, data loss:0.000470
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000399
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:058, data loss:0.000449
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000395
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:059, data loss:0.000623
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000370
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:060, data loss:0.001013
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000375
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:061, data loss:0.000920
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000278
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:062, data loss:0.000615
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000192
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:063, data loss:0.000583
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000220
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:064, data loss:0.000537
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000211
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:065, data loss:0.000542
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000168
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:066, data loss:0.000428
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000134
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:067, data loss:0.000439
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000098
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:068, data loss:0.000420
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000141
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:069, data loss:0.000836
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000277
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:070, data loss:0.000761
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000351
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:071, data loss:0.000645
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000412
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:072, data loss:0.000653
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000649
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:073, data loss:0.000707
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000682
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:074, data loss:0.000407
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000709
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:075, data loss:0.000414
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000415
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:076, data loss:0.001108
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000586
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:077, data loss:0.000715
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000562
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:078, data loss:0.000391
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000337
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:079, data loss:0.000447
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000206
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:080, data loss:0.000588
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000199
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:081, data loss:0.000572
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000268
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:082, data loss:0.000379
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000185
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:083, data loss:0.000446
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000273
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:084, data loss:0.000476
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000328
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:085, data loss:0.000622
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000232
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:086, data loss:0.000693
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000257
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:087, data loss:0.000402
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000191
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:088, data loss:0.000363
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000117
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:089, data loss:0.000416
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000136
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:090, data loss:0.000348
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000153
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:091, data loss:0.000427
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000143
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:092, data loss:0.000483
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000200
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:093, data loss:0.000358
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000172
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:094, data loss:0.000395
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000094
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:095, data loss:0.000364
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000092
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:096, data loss:0.000360
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000099
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:097, data loss:0.000354
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000073
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:098, data loss:0.000431
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:099, data loss:0.000187
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:099, data loss:0.000468
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:100, data loss:0.000207
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:100, data loss:0.000390
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:101, data loss:0.000171
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:101, data loss:0.000387
