data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:1.000832
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.580366
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.518050
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.222266
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.228343
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.117022
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.166664
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.186122
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.192636
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.105331
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.090583
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.009354
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.058786
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.068501
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.116088
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.034813
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.058989
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.029262
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.058201
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.072399
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.060182
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.025705
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.025324
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.003632
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.030410
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.017562
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.035443
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.002256
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.016059
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.012491
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.015806
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.031266
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.020252
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.015369
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.010097
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.000666
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.008873
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.002057
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.011609
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.000328
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.006730
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.005030
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.005337
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.013939
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.007966
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:023, data loss:0.008556
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004221
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:024, data loss:0.001251
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.004313
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.000454
