data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.000367
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000568
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:026, data loss:0.000698
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000593
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:027, data loss:0.001174
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000591
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:028, data loss:0.000135
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000570
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:029, data loss:0.001313
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000534
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:030, data loss:0.000629
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000482
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:031, data loss:0.000581
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000490
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:032, data loss:0.000677
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000452
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:033, data loss:0.000447
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000441
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:034, data loss:0.000221
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000408
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:035, data loss:0.000800
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000440
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:036, data loss:0.000449
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000432
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:037, data loss:0.000281
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000383
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:038, data loss:0.000936
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000432
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:039, data loss:0.000206
