data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.350427
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.102428
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.101498
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.045329
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.081056
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.086422
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.094926
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.041072
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.043071
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.003932
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.026462
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.029177
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.048392
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.027354
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.037556
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.004734
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.018492
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.012728
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.024172
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.014107
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.019868
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.001189
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.010628
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.006667
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.017089
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.009828
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.016974
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.001497
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.007819
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.006752
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.010383
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.009327
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.008208
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.000963
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.004663
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.001552
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.007326
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.000518
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.004387
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.002879
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.004066
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.005662
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.003892
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.001086
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.002641
