data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.810510
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:001, data loss:0.365285
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.310736
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:002, data loss:0.188351
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.126899
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:003, data loss:0.028522
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.072497
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:004, data loss:0.070089
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.070824
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:005, data loss:0.022223
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.023211
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:006, data loss:0.007639
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.026497
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:007, data loss:0.014693
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.018567
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:008, data loss:0.012883
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.010361
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:009, data loss:0.004586
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.008915
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:010, data loss:0.002720
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.006365
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:011, data loss:0.005978
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.004190
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:012, data loss:0.000998
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003684
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:013, data loss:0.001710
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003095
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:014, data loss:0.003204
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002388
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:015, data loss:0.000605
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002176
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:016, data loss:0.003182
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002305
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:017, data loss:0.001941
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001702
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:018, data loss:0.002248
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001775
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:019, data loss:0.002286
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001458
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:020, data loss:0.001664
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001499
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:021, data loss:0.002341
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001345
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:022, data loss:0.001548
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001326
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:023, data loss:0.001986
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001265
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:024, data loss:0.002148
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001274
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:025, data loss:0.001425
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001112
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:026, data loss:0.002167
