data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.519141
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:001, data loss:0.236615
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.171879
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:002, data loss:0.068409
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.054925
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:003, data loss:0.025782
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.059717
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:004, data loss:0.042338
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.040438
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:005, data loss:0.005942
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.017873
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:006, data loss:0.013345
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.026145
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:007, data loss:0.012144
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.015673
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:008, data loss:0.003819
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.007908
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:009, data loss:0.002314
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.008334
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:010, data loss:0.002664
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.004872
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:011, data loss:0.000540
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.003539
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:012, data loss:0.001570
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003655
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:013, data loss:0.001806
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002449
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:014, data loss:0.000604
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001922
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:015, data loss:0.001335
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001637
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:016, data loss:0.000561
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001572
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:017, data loss:0.001261
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001314
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:018, data loss:0.000366
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001208
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:019, data loss:0.001517
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001196
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:020, data loss:0.000482
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001103
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:021, data loss:0.001018
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001022
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:022, data loss:0.000898
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000926
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:023, data loss:0.000570
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000859
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:024, data loss:0.000899
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000840
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:025, data loss:0.000808
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000832
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:026, data loss:0.000811
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000865
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:027, data loss:0.000837
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000767
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:028, data loss:0.000690
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000839
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:029, data loss:0.001066
