data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.384194
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.029693
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.076439
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.060254
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.051260
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.008103
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.033778
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.016795
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.023154
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.005197
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.012279
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.002782
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.008290
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.001916
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.005087
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.001289
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003112
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.000925
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002139
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.001184
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001864
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.000839
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001679
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.000920
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001341
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.001541
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001361
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.000702
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001083
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.001096
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001068
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.000854
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001125
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.000758
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001079
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.000888
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000966
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.000687
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001018
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.001112
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001015
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.001189
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001021
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.000616
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000804
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:023, data loss:0.000763
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000914
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:024, data loss:0.000993
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000877
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.001121
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000883
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:026, data loss:0.000984
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000840
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:027, data loss:0.001279
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000789
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:028, data loss:0.000883
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000765
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:029, data loss:0.000822
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000873
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:030, data loss:0.000689
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000752
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:031, data loss:0.000527
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000763
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:032, data loss:0.000973
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000689
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:033, data loss:0.000766
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000657
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:034, data loss:0.000533
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000713
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:035, data loss:0.000753
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000603
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:036, data loss:0.001180
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000609
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:037, data loss:0.000860
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000490
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:038, data loss:0.000730
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000552
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:039, data loss:0.000264
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000558
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:040, data loss:0.000787
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000461
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:041, data loss:0.000712
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000424
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:042, data loss:0.000373
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000403
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:043, data loss:0.001168
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000463
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:044, data loss:0.000677
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000381
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:045, data loss:0.000383
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000402
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:046, data loss:0.000727
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000357
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:047, data loss:0.000826
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000351
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:048, data loss:0.000359
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000330
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:049, data loss:0.000202
