data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:010, data loss:0.002552
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002702
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:011, data loss:0.002572
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002110
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:012, data loss:0.001817
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002468
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:013, data loss:0.002136
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001921
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:014, data loss:0.001641
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002004
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:015, data loss:0.001589
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001722
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:016, data loss:0.001688
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001514
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:017, data loss:0.001319
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001288
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:018, data loss:0.001032
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001081
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:019, data loss:0.001106
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001036
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:020, data loss:0.000996
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001017
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:021, data loss:0.001241
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001028
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:022, data loss:0.000960
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000856
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:023, data loss:0.000922
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000783
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:024, data loss:0.000872
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000769
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:025, data loss:0.000858
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000716
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:026, data loss:0.000904
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000735
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:027, data loss:0.000841
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000783
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:028, data loss:0.000737
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000608
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:029, data loss:0.000783
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000578
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:030, data loss:0.001222
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000690
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:031, data loss:0.001660
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000871
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:032, data loss:0.001251
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000947
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:033, data loss:0.000807
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000588
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:034, data loss:0.000642
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000514
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:035, data loss:0.000616
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000538
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:036, data loss:0.000574
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000474
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:037, data loss:0.000543
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000430
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:038, data loss:0.000484
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000497
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:039, data loss:0.000474
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000460
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:040, data loss:0.000579
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000437
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:041, data loss:0.000549
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000545
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:042, data loss:0.000549
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000439
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:043, data loss:0.000605
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000420
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:044, data loss:0.000522
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000578
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:045, data loss:0.000592
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000592
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:046, data loss:0.000797
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000641
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:047, data loss:0.000480
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000358
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:048, data loss:0.000532
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000383
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:049, data loss:0.000473
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000372
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:050, data loss:0.000541
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000411
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:051, data loss:0.000535
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000505
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:052, data loss:0.001118
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000526
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:053, data loss:0.000529
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000427
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:054, data loss:0.000598
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000444
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:055, data loss:0.000381
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000331
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:056, data loss:0.000408
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000354
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:057, data loss:0.000541
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000298
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:058, data loss:0.000708
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000321
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:059, data loss:0.000427
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000237
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:060, data loss:0.000615
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000258
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:061, data loss:0.000559
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000342
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:062, data loss:0.000459
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000332
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:063, data loss:0.000438
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000263
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:064, data loss:0.000402
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000297
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:065, data loss:0.000374
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000331
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:066, data loss:0.000423
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000362
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:067, data loss:0.000369
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000255
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:068, data loss:0.000333
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000226
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:069, data loss:0.000372
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000212
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:070, data loss:0.000379
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000258
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:071, data loss:0.000478
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000464
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:072, data loss:0.001173
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000625
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:073, data loss:0.000463
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000554
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:074, data loss:0.000584
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000432
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:075, data loss:0.000543
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000345
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:076, data loss:0.000736
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000371
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:077, data loss:0.000403
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000263
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:078, data loss:0.000357
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000215
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:079, data loss:0.000308
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000283
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:080, data loss:0.000371
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000192
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:081, data loss:0.000313
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000231
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:082, data loss:0.000749
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000552
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:083, data loss:0.000355
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000358
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:084, data loss:0.000303
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000216
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:085, data loss:0.000344
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000211
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:086, data loss:0.000650
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000354
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:087, data loss:0.000322
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000236
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:088, data loss:0.000307
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000186
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:089, data loss:0.000305
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000222
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:090, data loss:0.000371
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000239
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:091, data loss:0.000357
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000264
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:092, data loss:0.000367
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000208
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:093, data loss:0.000349
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000161
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:094, data loss:0.000270
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000159
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:095, data loss:0.000300
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000160
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:096, data loss:0.000396
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000195
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:097, data loss:0.000500
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000283
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:098, data loss:0.000299
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:099, data loss:0.000225
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:099, data loss:0.000280
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:100, data loss:0.000194
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:100, data loss:0.000310
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:101, data loss:0.000217
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:101, data loss:0.000279
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:102, data loss:0.000162
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:102, data loss:0.000288
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:103, data loss:0.000231
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:103, data loss:0.000783
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:104, data loss:0.000348
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:104, data loss:0.000600
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:105, data loss:0.000285
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:105, data loss:0.000689
