data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.591866
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:001, data loss:0.977387
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.062633
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:002, data loss:0.652693
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.022141
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:003, data loss:0.249152
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.016250
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:004, data loss:0.059575
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.008296
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:005, data loss:0.026727
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.006189
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:006, data loss:0.010223
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004751
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:007, data loss:0.008898
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003871
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:008, data loss:0.003848
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003062
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:009, data loss:0.003735
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002720
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:010, data loss:0.002247
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002262
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:011, data loss:0.003241
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002373
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:012, data loss:0.002132
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001871
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:013, data loss:0.002482
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001953
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:014, data loss:0.002354
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002134
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:015, data loss:0.001736
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001645
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:016, data loss:0.002280
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001315
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:017, data loss:0.001521
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001186
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:018, data loss:0.001440
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001208
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:019, data loss:0.001892
