data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:1.282311
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:001, data loss:1.049103
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.209889
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:002, data loss:0.912939
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.124645
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:003, data loss:0.818042
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.075073
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:004, data loss:0.710673
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.059892
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:005, data loss:0.600267
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.034238
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:006, data loss:0.503666
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.024921
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:007, data loss:0.420166
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.020011
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:008, data loss:0.349225
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.017163
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:009, data loss:0.281278
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.012846
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:010, data loss:0.210646
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.009444
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:011, data loss:0.145389
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.008907
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:012, data loss:0.096221
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.007274
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:013, data loss:0.066216
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.005898
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:014, data loss:0.052616
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.005008
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:015, data loss:0.042048
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.004159
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:016, data loss:0.031607
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.004156
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:017, data loss:0.025317
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002869
