data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.290804
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:001, data loss:1.070957
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.032806
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:002, data loss:0.626871
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.020026
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:003, data loss:0.320130
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.013826
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:004, data loss:0.155142
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.008759
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:005, data loss:0.080776
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.006174
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:006, data loss:0.035672
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.006614
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:007, data loss:0.013819
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.006003
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:008, data loss:0.007032
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003920
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:009, data loss:0.006253
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.003682
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:010, data loss:0.004046
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.003855
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:011, data loss:0.002775
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002337
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:012, data loss:0.002165
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002568
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:013, data loss:0.002116
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001840
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:014, data loss:0.002005
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001331
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:015, data loss:0.001542
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002059
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:016, data loss:0.003082
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002382
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:017, data loss:0.002185
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002983
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:018, data loss:0.002401
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001814
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:019, data loss:0.001245
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001210
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:020, data loss:0.001294
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001102
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:021, data loss:0.001048
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001563
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:022, data loss:0.002911
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001892
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:023, data loss:0.002279
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.002240
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:024, data loss:0.004936
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.003689
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:025, data loss:0.004415
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.003802
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:026, data loss:0.003051
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002539
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:027, data loss:0.002510
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001273
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:028, data loss:0.001269
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000844
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:029, data loss:0.000902
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.002123
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:030, data loss:0.001958
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.003392
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:031, data loss:0.003939
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.002210
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:032, data loss:0.001193
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000881
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:033, data loss:0.001261
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000682
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:034, data loss:0.002114
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001706
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:035, data loss:0.000706
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001796
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:036, data loss:0.000666
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000747
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:037, data loss:0.001270
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000979
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:038, data loss:0.000646
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000656
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:039, data loss:0.000640
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000599
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:040, data loss:0.000563
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000473
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:041, data loss:0.000646
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000468
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:042, data loss:0.000411
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000509
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:043, data loss:0.000353
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000336
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:044, data loss:0.000438
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000549
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:045, data loss:0.000867
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000771
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:046, data loss:0.000632
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000677
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:047, data loss:0.000860
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000645
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:048, data loss:0.000397
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000520
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:049, data loss:0.001410
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000500
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:050, data loss:0.000893
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000615
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:051, data loss:0.000359
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000628
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:052, data loss:0.000914
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000731
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:053, data loss:0.000321
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000502
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:054, data loss:0.000378
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000338
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:055, data loss:0.000294
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000327
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:056, data loss:0.000815
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000500
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:057, data loss:0.000271
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000654
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:058, data loss:0.003243
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.001540
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:059, data loss:0.000936
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000858
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:060, data loss:0.000489
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000645
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:061, data loss:0.000333
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000389
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:062, data loss:0.000508
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000595
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:063, data loss:0.000318
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000562
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:064, data loss:0.000404
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000485
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:065, data loss:0.000297
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000347
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:066, data loss:0.000272
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000293
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:067, data loss:0.000285
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000182
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:068, data loss:0.000308
