data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000804
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:036, data loss:0.001131
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000696
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:037, data loss:0.001360
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000686
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:038, data loss:0.001263
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000742
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:039, data loss:0.000845
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000645
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:040, data loss:0.001097
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000597
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:041, data loss:0.001388
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000593
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:042, data loss:0.001149
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000561
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:043, data loss:0.000946
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000494
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:044, data loss:0.000648
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000617
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:045, data loss:0.000909
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000601
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:046, data loss:0.001645
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000567
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:047, data loss:0.001021
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000524
