data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.329001
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:001, data loss:0.025388
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.074937
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:002, data loss:0.069390
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.043170
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:003, data loss:0.010637
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.039648
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:004, data loss:0.017599
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.019778
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:005, data loss:0.004698
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.017256
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:006, data loss:0.004274
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.009335
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:007, data loss:0.002113
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.007486
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:008, data loss:0.002090
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.005096
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:009, data loss:0.001843
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.003629
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:010, data loss:0.001462
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002916
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:011, data loss:0.001196
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002319
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:012, data loss:0.001336
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002014
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:013, data loss:0.001184
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001767
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:014, data loss:0.001533
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001721
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:015, data loss:0.000780
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001484
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:016, data loss:0.001303
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001279
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:017, data loss:0.000967
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001221
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:018, data loss:0.001021
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001074
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:019, data loss:0.001142
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001159
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:020, data loss:0.001751
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001216
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:021, data loss:0.001049
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001188
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:022, data loss:0.000623
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000958
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:023, data loss:0.000308
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000898
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:024, data loss:0.000511
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000821
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:025, data loss:0.000530
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001105
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:026, data loss:0.000769
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000683
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:027, data loss:0.001078
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000837
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:028, data loss:0.001070
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000691
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:029, data loss:0.000847
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000628
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:030, data loss:0.000739
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000627
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:031, data loss:0.000354
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000663
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:032, data loss:0.001220
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000615
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:033, data loss:0.000878
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000511
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:034, data loss:0.000480
