data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.171959
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:001, data loss:0.465742
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.034251
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:002, data loss:0.354643
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.016657
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:003, data loss:0.199592
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.011945
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:004, data loss:0.088466
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007853
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:005, data loss:0.043301
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005189
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:006, data loss:0.026660
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004152
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:007, data loss:0.008568
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003377
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:008, data loss:0.005841
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003126
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:009, data loss:0.005442
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002818
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:010, data loss:0.003511
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002648
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:011, data loss:0.002623
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001761
