data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.606904
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:001, data loss:0.829580
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.048055
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:002, data loss:0.595042
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.022804
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:003, data loss:0.327950
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.011060
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:004, data loss:0.130073
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.006546
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:005, data loss:0.046750
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.004280
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:006, data loss:0.015074
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.003081
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:007, data loss:0.005397
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.002514
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:008, data loss:0.005102
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002051
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:009, data loss:0.002762
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002102
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:010, data loss:0.002845
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001771
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:011, data loss:0.002986
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001776
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:012, data loss:0.001985
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001574
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:013, data loss:0.001426
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001465
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:014, data loss:0.001216
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001165
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:015, data loss:0.001029
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001498
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:016, data loss:0.001191
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000979
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:017, data loss:0.001084
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000939
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:018, data loss:0.000932
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001495
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:019, data loss:0.001017
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001066
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:020, data loss:0.000893
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000828
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:021, data loss:0.000747
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000687
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:022, data loss:0.001135
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001053
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:023, data loss:0.000626
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000456
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:024, data loss:0.000575
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000455
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:025, data loss:0.000807
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000772
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:026, data loss:0.001588
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001021
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:027, data loss:0.000610
