data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.454185
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.090690
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.063268
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.058522
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.060335
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.021970
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.031495
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.008421
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.016067
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.007821
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.011735
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.003811
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.007796
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.004614
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004753
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.001865
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003064
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.002104
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002855
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.001402
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002631
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.002325
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002135
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.001367
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001784
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.002957
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001684
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.001286
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001674
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.001878
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001448
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.002207
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001391
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.001309
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001129
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.001592
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001087
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.001567
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001056
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.001648
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001242
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.001420
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001080
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.001291
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001043
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:023, data loss:0.001518
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000892
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:024, data loss:0.001498
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000947
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.001559
