data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.869242
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:001, data loss:0.387176
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.294663
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:002, data loss:0.114856
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.092543
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:003, data loss:0.053510
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.093209
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:004, data loss:0.066677
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.057212
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:005, data loss:0.007528
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.028216
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:006, data loss:0.007471
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.026367
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:007, data loss:0.023569
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.020776
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:008, data loss:0.007078
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.012573
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:009, data loss:0.007598
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.009202
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:010, data loss:0.008088
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.006027
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:011, data loss:0.001763
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.006005
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:012, data loss:0.004296
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.004823
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:013, data loss:0.004769
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003494
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:014, data loss:0.001426
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.003221
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:015, data loss:0.005886
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.003220
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:016, data loss:0.003938
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002686
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:017, data loss:0.002820
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002343
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:018, data loss:0.003747
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002032
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:019, data loss:0.002393
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002251
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:020, data loss:0.004003
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001942
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:021, data loss:0.002050
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.002058
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:022, data loss:0.004020
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.002060
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:023, data loss:0.002780
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001840
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:024, data loss:0.002947
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001826
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:025, data loss:0.002589
