data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.431222
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:001, data loss:0.086654
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.057700
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:002, data loss:0.047410
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.051169
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:003, data loss:0.012790
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.016333
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:004, data loss:0.005914
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.012504
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:005, data loss:0.007393
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.007815
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:006, data loss:0.002315
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.006308
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:007, data loss:0.004190
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004094
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:008, data loss:0.000949
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003325
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:009, data loss:0.002130
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002293
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:010, data loss:0.001228
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001712
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:011, data loss:0.001774
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001527
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:012, data loss:0.001223
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001429
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:013, data loss:0.001887
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001415
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:014, data loss:0.000952
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001362
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:015, data loss:0.001614
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001195
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:016, data loss:0.001575
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000977
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:017, data loss:0.001036
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000910
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:018, data loss:0.001195
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000875
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:019, data loss:0.001244
