data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.275869
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:001, data loss:0.894715
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.044532
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:002, data loss:0.845785
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.021899
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:003, data loss:0.689905
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.011008
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:004, data loss:0.466941
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.006648
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:005, data loss:0.271749
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005343
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:006, data loss:0.142094
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.003059
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:007, data loss:0.054851
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003175
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:008, data loss:0.019798
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.001963
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:009, data loss:0.009367
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.001893
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:010, data loss:0.003779
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.001741
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:011, data loss:0.002788
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001407
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:012, data loss:0.001651
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001023
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:013, data loss:0.002102
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.000888
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:014, data loss:0.001133
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.000711
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:015, data loss:0.001139
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.000732
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:016, data loss:0.001375
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000737
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:017, data loss:0.000789
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000613
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:018, data loss:0.000824
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000712
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:019, data loss:0.000981
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000827
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:020, data loss:0.001365
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001090
