data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.953308
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.490730
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.423578
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.181288
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.220379
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.168920
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.211056
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.192055
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.181728
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.086777
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.074152
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.009168
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.034297
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.043476
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.080853
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.048791
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.059488
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.016260
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.027301
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.018073
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.021038
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.024654
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.024847
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.016469
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.025609
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.009065
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.021315
