data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000427
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:036, data loss:0.000659
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000523
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:037, data loss:0.000899
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000456
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:038, data loss:0.000704
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000442
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:039, data loss:0.000576
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000261
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:040, data loss:0.000604
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000273
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:041, data loss:0.000806
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000575
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:042, data loss:0.001113
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000387
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:043, data loss:0.000556
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000287
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:044, data loss:0.000486
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000241
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:045, data loss:0.000480
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000223
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:046, data loss:0.000522
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000295
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:047, data loss:0.000629
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000457
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:048, data loss:0.000759
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000426
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:049, data loss:0.000877
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000519
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:050, data loss:0.001077
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000421
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:051, data loss:0.000548
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000362
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:052, data loss:0.000449
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000213
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:053, data loss:0.000452
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000293
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:054, data loss:0.000451
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000180
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:055, data loss:0.000450
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000220
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:056, data loss:0.000501
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000273
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:057, data loss:0.000673
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000266
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:058, data loss:0.000456
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000300
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:059, data loss:0.000483
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000464
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:060, data loss:0.000481
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000234
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:061, data loss:0.000761
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000345
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:062, data loss:0.000398
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000259
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:063, data loss:0.000644
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000349
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:064, data loss:0.000494
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000237
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:065, data loss:0.000463
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000360
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:066, data loss:0.000649
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000475
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:067, data loss:0.000497
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000313
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:068, data loss:0.000411
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000234
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:069, data loss:0.000509
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000367
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:070, data loss:0.000506
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000303
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:071, data loss:0.000473
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000236
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:072, data loss:0.000575
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000443
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:073, data loss:0.001368
