data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.847973
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:001, data loss:0.963315
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.060991
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:002, data loss:0.629677
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.030488
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:003, data loss:0.329113
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.022486
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:004, data loss:0.159703
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.011864
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:005, data loss:0.044766
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.008668
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:006, data loss:0.023464
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.005765
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:007, data loss:0.013457
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004212
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:008, data loss:0.006211
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003589
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:009, data loss:0.004067
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.004069
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:010, data loss:0.002995
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.003527
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:011, data loss:0.002652
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002595
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:012, data loss:0.002355
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002069
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:013, data loss:0.002051
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001577
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:014, data loss:0.001543
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001450
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:015, data loss:0.001533
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001738
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:016, data loss:0.001530
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001780
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:017, data loss:0.001865
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001513
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:018, data loss:0.001452
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001571
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:019, data loss:0.001242
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001213
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:020, data loss:0.001314
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001168
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:021, data loss:0.001218
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001031
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:022, data loss:0.001204
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000803
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:023, data loss:0.000955
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001083
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:024, data loss:0.001725
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001332
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:025, data loss:0.001268
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001336
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:026, data loss:0.000997
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000868
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:027, data loss:0.001307
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001254
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:028, data loss:0.000755
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000616
