data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.462268
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:001, data loss:0.177517
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.133109
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:002, data loss:0.033113
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.061232
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:003, data loss:0.055502
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.061464
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:004, data loss:0.013445
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.031634
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:005, data loss:0.018625
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.033691
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:006, data loss:0.009387
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.017468
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:007, data loss:0.006827
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.011468
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:008, data loss:0.003719
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.010034
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:009, data loss:0.003748
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.005566
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:010, data loss:0.002183
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.003823
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:011, data loss:0.001202
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.003607
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:012, data loss:0.002867
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002651
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:013, data loss:0.000833
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002458
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:014, data loss:0.001602
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001910
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:015, data loss:0.001614
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001778
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:016, data loss:0.001210
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001573
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:017, data loss:0.001532
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001443
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:018, data loss:0.001138
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001398
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:019, data loss:0.001426
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001317
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:020, data loss:0.001246
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001235
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:021, data loss:0.001220
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001225
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:022, data loss:0.001317
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001094
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:023, data loss:0.000803
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001118
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:024, data loss:0.001464
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001096
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:025, data loss:0.001007
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000964
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:026, data loss:0.000980
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001115
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:027, data loss:0.001152
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000942
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:028, data loss:0.001020
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000944
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:029, data loss:0.000851
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000965
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:030, data loss:0.000950
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001061
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:031, data loss:0.001317
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000945
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:032, data loss:0.001031
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000838
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:033, data loss:0.000502
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000860
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:034, data loss:0.000422
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000810
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:035, data loss:0.001104
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000700
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:036, data loss:0.001280
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000819
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:037, data loss:0.000856
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000768
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:038, data loss:0.000525
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000753
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:039, data loss:0.000565
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000649
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:040, data loss:0.000788
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000734
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:041, data loss:0.001001
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000686
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:042, data loss:0.000918
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000666
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:043, data loss:0.000939
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000633
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:044, data loss:0.000784
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000623
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:045, data loss:0.000722
