data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.902669
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.362559
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.178715
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.075179
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.088809
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.068061
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.072141
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.006183
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.025667
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.022345
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.024242
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.007196
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.011970
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.005312
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.007556
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.002439
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.005399
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.003360
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.004278
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.002715
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.003343
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.002631
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002733
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.002922
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002395
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.001946
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002039
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.003736
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001867
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.002034
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001582
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.002017
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001524
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.003421
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001529
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.001802
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001342
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.001850
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001155
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.002372
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001154
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.002307
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001221
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.001761
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001155
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:023, data loss:0.001760
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001058
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:024, data loss:0.001537
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001031
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.001518
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000992
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:026, data loss:0.001504
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000952
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:027, data loss:0.002353
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000947
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:028, data loss:0.002076
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000830
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:029, data loss:0.002021
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000804
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:030, data loss:0.001694
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000753
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:031, data loss:0.001745
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000749
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:032, data loss:0.001436
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000725
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:033, data loss:0.001552
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000634
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:034, data loss:0.001117
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000646
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:035, data loss:0.001109
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000601
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:036, data loss:0.001175
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000565
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:037, data loss:0.000993
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000600
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:038, data loss:0.001013
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000578
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:039, data loss:0.001102
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000547
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:040, data loss:0.001105
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000493
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:041, data loss:0.001014
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000541
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:042, data loss:0.000859
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000504
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:043, data loss:0.000999
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000514
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:044, data loss:0.001035
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000475
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:045, data loss:0.001350
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000529
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:046, data loss:0.001590
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000551
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:047, data loss:0.000915
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000453
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:048, data loss:0.000717
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000469
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:049, data loss:0.000533
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000540
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:050, data loss:0.000983
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000463
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:051, data loss:0.000536
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000448
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:052, data loss:0.000808
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000480
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:053, data loss:0.001415
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000438
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:054, data loss:0.001371
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000442
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:055, data loss:0.000898
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000401
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:056, data loss:0.000640
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000422
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:057, data loss:0.000541
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000402
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:058, data loss:0.000631
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000389
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:059, data loss:0.000696
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000394
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:060, data loss:0.000555
