data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.230270
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:001, data loss:0.671316
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.032044
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:002, data loss:0.540058
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.014082
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:003, data loss:0.271660
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.008690
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:004, data loss:0.100390
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.006807
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:005, data loss:0.039747
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.004644
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:006, data loss:0.013868
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004209
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:007, data loss:0.004958
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003711
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:008, data loss:0.003799
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.002880
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:009, data loss:0.002831
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002571
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:010, data loss:0.002064
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002179
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:011, data loss:0.001743
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001433
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:012, data loss:0.001770
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001807
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:013, data loss:0.001848
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002283
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:014, data loss:0.003082
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002445
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:015, data loss:0.001994
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002376
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:016, data loss:0.001456
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002229
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:017, data loss:0.002503
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002275
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:018, data loss:0.001399
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001986
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:019, data loss:0.001955
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002127
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:020, data loss:0.001451
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001927
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:021, data loss:0.002107
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.002017
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:022, data loss:0.002222
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001463
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:023, data loss:0.001556
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001112
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:024, data loss:0.001089
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000964
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:025, data loss:0.000989
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000806
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:026, data loss:0.001193
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000898
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:027, data loss:0.000678
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000680
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:028, data loss:0.000725
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000901
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:029, data loss:0.001217
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000801
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:030, data loss:0.000722
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000831
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:031, data loss:0.000512
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000663
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:032, data loss:0.000608
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000645
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:033, data loss:0.000559
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000726
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:034, data loss:0.000961
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001091
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:035, data loss:0.000570
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000680
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:036, data loss:0.002387
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.001470
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:037, data loss:0.000832
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000849
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:038, data loss:0.000574
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000492
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:039, data loss:0.000446
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000460
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:040, data loss:0.001194
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000898
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:041, data loss:0.000734
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000617
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:042, data loss:0.000447
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000486
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:043, data loss:0.000427
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000503
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:044, data loss:0.000569
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000682
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:045, data loss:0.001380
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.001312
2023-12-15 22:12 - function:valid - INFO - [Valid] epoch:046, data loss:0.000946
2023-12-15 22:12 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000939
