data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.499883
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:001, data loss:0.145653
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.089629
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:002, data loss:0.023153
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.054724
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:003, data loss:0.037562
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.034954
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:004, data loss:0.001528
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.021570
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:005, data loss:0.010610
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.019302
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:006, data loss:0.002954
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.008544
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:007, data loss:0.001553
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.007089
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:008, data loss:0.002802
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.005210
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:009, data loss:0.001601
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.003018
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:010, data loss:0.001122
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002450
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:011, data loss:0.001135
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002138
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:012, data loss:0.001192
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001701
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:013, data loss:0.000918
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001588
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:014, data loss:0.002101
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001355
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:015, data loss:0.000741
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001240
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:016, data loss:0.001285
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001225
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:017, data loss:0.001999
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001320
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:018, data loss:0.001033
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001181
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:019, data loss:0.000712
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001162
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:020, data loss:0.000703
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001183
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:021, data loss:0.001559
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000929
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:022, data loss:0.001508
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000955
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:023, data loss:0.001485
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000902
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:024, data loss:0.001323
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000905
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:025, data loss:0.001762
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000769
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:026, data loss:0.001345
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000758
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:027, data loss:0.001030
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000729
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:028, data loss:0.001295
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000691
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:029, data loss:0.001758
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000681
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:030, data loss:0.001141
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000666
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:031, data loss:0.000829
