data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.693112
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.231373
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.147249
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.034348
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.081010
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.048204
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.051673
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.007286
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.040465
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.012065
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.028462
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.002530
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.019106
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.003684
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.013520
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.001119
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.007134
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.001785
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.005306
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.003494
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.004031
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.001351
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.003324
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.001464
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002279
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.002356
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002163
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.002140
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001936
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.001701
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001826
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.001884
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001566
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.001656
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001401
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.001435
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001507
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.001771
