data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:1.193246
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:001, data loss:0.954441
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.243281
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:002, data loss:0.862063
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.092855
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:003, data loss:0.809772
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.057144
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:004, data loss:0.674820
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.043982
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:005, data loss:0.537373
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.024446
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:006, data loss:0.413192
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.017111
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:007, data loss:0.312062
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.015780
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:008, data loss:0.227777
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.014088
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:009, data loss:0.155336
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.009505
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:010, data loss:0.099239
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.007448
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:011, data loss:0.062264
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.005745
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:012, data loss:0.041060
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.006434
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:013, data loss:0.026168
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.005004
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:014, data loss:0.016067
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.004281
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:015, data loss:0.012204
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.003620
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:016, data loss:0.010411
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.003725
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:017, data loss:0.007459
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002906
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:018, data loss:0.005207
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.002332
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:019, data loss:0.004190
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002168
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:020, data loss:0.003940
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.002043
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:021, data loss:0.003200
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001803
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:022, data loss:0.003190
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001440
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:023, data loss:0.002796
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001570
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:024, data loss:0.002594
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001271
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:025, data loss:0.002530
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001127
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:026, data loss:0.002275
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001075
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:027, data loss:0.002039
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000860
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:028, data loss:0.002002
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000904
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:029, data loss:0.001792
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000926
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:030, data loss:0.001694
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000896
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:031, data loss:0.001650
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000699
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:032, data loss:0.001648
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000775
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:033, data loss:0.001497
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000749
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:034, data loss:0.001509
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000616
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:035, data loss:0.001423
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000600
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:036, data loss:0.001334
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000540
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:037, data loss:0.001251
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000474
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:038, data loss:0.001335
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000479
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:039, data loss:0.001224
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000476
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:040, data loss:0.001191
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000441
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:041, data loss:0.001197
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000419
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:042, data loss:0.001165
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000667
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:043, data loss:0.001151
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000368
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:044, data loss:0.001113
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000383
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:045, data loss:0.001210
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000382
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:046, data loss:0.001068
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000425
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:047, data loss:0.001056
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000332
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:048, data loss:0.001108
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000392
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:049, data loss:0.001042
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000456
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:050, data loss:0.001027
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000384
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:051, data loss:0.001024
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000303
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:052, data loss:0.001041
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000475
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:053, data loss:0.001062
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000280
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:054, data loss:0.000991
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000340
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:055, data loss:0.000964
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000284
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:056, data loss:0.000950
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000257
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:057, data loss:0.000913
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000273
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:058, data loss:0.000892
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000266
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:059, data loss:0.000921
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000323
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:060, data loss:0.000885
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000247
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:061, data loss:0.000910
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000442
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:062, data loss:0.000875
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000400
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:063, data loss:0.000874
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000517
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:064, data loss:0.000907
