data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.325863
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:001, data loss:0.703870
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.052322
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:002, data loss:0.550860
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.025414
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:003, data loss:0.329534
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.012052
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:004, data loss:0.163657
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.007788
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:005, data loss:0.082209
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.005530
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:006, data loss:0.042738
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.004587
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:007, data loss:0.012702
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.003407
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:008, data loss:0.008861
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003020
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:009, data loss:0.004975
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002313
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:010, data loss:0.005015
