data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.548346
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:001, data loss:0.119835
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.105074
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:002, data loss:0.075731
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.072612
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:003, data loss:0.029395
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.036621
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:004, data loss:0.015677
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.027910
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:005, data loss:0.012980
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.013708
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:006, data loss:0.002393
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.009392
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:007, data loss:0.003480
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.006506
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:008, data loss:0.004387
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.004212
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:009, data loss:0.002340
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002984
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:010, data loss:0.003821
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002683
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:011, data loss:0.002140
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002441
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:012, data loss:0.002932
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002046
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:013, data loss:0.002594
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001797
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:014, data loss:0.002154
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001643
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:015, data loss:0.002614
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001532
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:016, data loss:0.003183
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001506
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:017, data loss:0.001660
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001591
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:018, data loss:0.003098
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001386
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:019, data loss:0.002250
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001476
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:020, data loss:0.002590
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001195
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:021, data loss:0.001693
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001173
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:022, data loss:0.002636
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001289
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:023, data loss:0.003268
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001212
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:024, data loss:0.002443
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001345
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:025, data loss:0.002695
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001002
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:026, data loss:0.002823
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001093
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:027, data loss:0.002928
2023-12-15 21:41 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001068
2023-12-15 21:41 - function:valid - INFO - [Valid] epoch:028, data loss:0.002381
