data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000421
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:060, data loss:0.001868
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000465
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:061, data loss:0.002704
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000580
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:062, data loss:0.002174
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000522
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:063, data loss:0.002533
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000557
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:064, data loss:0.001975
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000553
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:065, data loss:0.002278
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000560
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:066, data loss:0.002055
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000593
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:067, data loss:0.002498
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000851
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:068, data loss:0.002120
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000947
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:069, data loss:0.002439
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000796
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:070, data loss:0.001834
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000954
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:071, data loss:0.002354
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.001055
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:072, data loss:0.001833
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000778
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:073, data loss:0.001833
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000453
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:074, data loss:0.001987
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000632
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:075, data loss:0.001744
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000303
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:076, data loss:0.002227
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000273
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:077, data loss:0.001973
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000336
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:078, data loss:0.002577
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000371
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:079, data loss:0.001803
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000404
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:080, data loss:0.002176
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000356
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:081, data loss:0.001774
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000251
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:082, data loss:0.001746
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000326
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:083, data loss:0.001923
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000147
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:084, data loss:0.001674
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000199
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:085, data loss:0.002239
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000292
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:086, data loss:0.001706
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000272
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:087, data loss:0.001861
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000218
