data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.711512
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:001, data loss:1.121505
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.091362
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:002, data loss:0.962068
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.030690
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:003, data loss:0.709812
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.023195
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:004, data loss:0.441563
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.014301
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:005, data loss:0.260644
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.009288
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:006, data loss:0.170251
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.007892
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:007, data loss:0.113858
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.005666
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:008, data loss:0.075640
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.004323
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:009, data loss:0.062929
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.003280
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:010, data loss:0.044548
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002473
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:011, data loss:0.031470
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002156
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:012, data loss:0.023932
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001962
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:013, data loss:0.014864
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001594
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:014, data loss:0.012748
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001388
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:015, data loss:0.007882
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001586
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:016, data loss:0.009334
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001531
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:017, data loss:0.003806
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001073
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:018, data loss:0.004918
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000888
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:019, data loss:0.001942
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000962
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:020, data loss:0.002718
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000944
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:021, data loss:0.001659
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000886
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:022, data loss:0.001271
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000763
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:023, data loss:0.001403
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000740
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:024, data loss:0.001174
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000687
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:025, data loss:0.001073
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000565
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:026, data loss:0.000974
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000516
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:027, data loss:0.000954
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000617
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:028, data loss:0.001379
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000808
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:029, data loss:0.000923
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000625
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:030, data loss:0.001009
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000615
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:031, data loss:0.000996
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000642
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:032, data loss:0.001067
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000697
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:033, data loss:0.000952
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000496
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:034, data loss:0.001319
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000584
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:035, data loss:0.000760
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000585
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:036, data loss:0.001299
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000809
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:037, data loss:0.000818
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000722
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:038, data loss:0.001427
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000565
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:039, data loss:0.000876
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000451
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:040, data loss:0.000717
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000304
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:041, data loss:0.000901
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000456
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:042, data loss:0.000823
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000402
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:043, data loss:0.000675
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000571
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:044, data loss:0.000921
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000476
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:045, data loss:0.001086
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000474
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:046, data loss:0.000848
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000459
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:047, data loss:0.000638
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000378
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:048, data loss:0.001024
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000453
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:049, data loss:0.000974
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000639
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:050, data loss:0.000786
2023-12-15 22:09 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000409
2023-12-15 22:09 - function:valid - INFO - [Valid] epoch:051, data loss:0.000694
