data path:
['data/XJTU data\\2C_battery-1.csv', 'data/XJTU data\\2C_battery-2.csv', 'data/XJTU data\\2C_battery-3.csv', 'data/XJTU data\\2C_battery-5.csv', 'data/XJTU data\\2C_battery-6.csv', 'data/XJTU data\\2C_battery-7.csv']
data path:
['data/XJTU data\\2C_battery-4.csv', 'data/XJTU data\\2C_battery-8.csv']
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.715339
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:001, data loss:0.731218
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.059402
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:002, data loss:0.698063
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.036056
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:003, data loss:0.629290
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.017405
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:004, data loss:0.513097
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.013201
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:005, data loss:0.367315
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.007583
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:006, data loss:0.261767
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.007738
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:007, data loss:0.189395
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004724
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:008, data loss:0.125532
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.004312
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:009, data loss:0.056070
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002701
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:010, data loss:0.026531
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002379
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:011, data loss:0.010266
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.001688
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:012, data loss:0.009052
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.001537
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:013, data loss:0.003890
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001172
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:014, data loss:0.003195
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001011
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:015, data loss:0.002003
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.000881
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:016, data loss:0.001847
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.000706
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:017, data loss:0.001211
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.000657
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:018, data loss:0.001461
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.000742
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:019, data loss:0.000967
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.000810
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:020, data loss:0.001893
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.000767
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:021, data loss:0.000828
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000696
2023-12-15 22:10 - function:valid - INFO - [Valid] epoch:022, data loss:0.000827
2023-12-15 22:10 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000527
