data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.381499
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:001, data loss:0.429787
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.079970
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:002, data loss:0.369256
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.053736
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:003, data loss:0.345562
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.029987
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:004, data loss:0.317346
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.020750
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:005, data loss:0.287887
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.015699
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:006, data loss:0.252569
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.010815
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:007, data loss:0.211512
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.008649
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:008, data loss:0.171539
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.006663
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:009, data loss:0.135515
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.006945
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:010, data loss:0.104110
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.005433
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:011, data loss:0.077997
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.005201
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:012, data loss:0.056853
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003839
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:013, data loss:0.043747
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003875
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:014, data loss:0.032708
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.003173
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:015, data loss:0.019324
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002411
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:016, data loss:0.010763
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.002163
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:017, data loss:0.008432
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.002106
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:018, data loss:0.007435
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001733
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:019, data loss:0.004752
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001379
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:020, data loss:0.004159
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001132
