data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001049
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:036, data loss:0.000761
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000953
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:037, data loss:0.000477
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001012
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:038, data loss:0.000695
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000793
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:039, data loss:0.001010
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000742
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:040, data loss:0.001880
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.001026
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:041, data loss:0.002539
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000843
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:042, data loss:0.002378
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000780
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:043, data loss:0.001615
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000670
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:044, data loss:0.000876
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000730
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:045, data loss:0.000423
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000818
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:046, data loss:0.001368
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000629
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:047, data loss:0.002259
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000756
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:048, data loss:0.000880
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000567
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:049, data loss:0.000868
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000595
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:050, data loss:0.001237
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000565
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:051, data loss:0.001793
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000568
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:052, data loss:0.001196
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000525
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:053, data loss:0.000874
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000520
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:054, data loss:0.001013
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000562
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:055, data loss:0.000799
2023-12-15 21:40 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000490
2023-12-15 21:40 - function:valid - INFO - [Valid] epoch:056, data loss:0.000765
