data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.143639
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:001, data loss:0.457827
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.027478
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:002, data loss:0.256406
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.012496
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:003, data loss:0.130527
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.007495
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:004, data loss:0.062398
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.005865
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:005, data loss:0.035269
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.004399
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:006, data loss:0.021397
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.003731
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:007, data loss:0.015637
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004182
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:008, data loss:0.005468
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003113
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:009, data loss:0.005810
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002546
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:010, data loss:0.004600
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002725
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:011, data loss:0.004023
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002107
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:012, data loss:0.002354
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002281
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:013, data loss:0.001823
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.002036
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:014, data loss:0.002049
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001835
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:015, data loss:0.001991
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001749
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:016, data loss:0.001167
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001034
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:017, data loss:0.001189
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001144
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:018, data loss:0.001273
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001073
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:019, data loss:0.001292
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001195
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:020, data loss:0.001713
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001480
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:021, data loss:0.001390
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.001273
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:022, data loss:0.001120
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001191
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:023, data loss:0.000931
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.001035
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:024, data loss:0.000866
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000929
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:025, data loss:0.001682
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001152
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:026, data loss:0.000909
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000575
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:027, data loss:0.000647
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000651
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:028, data loss:0.000551
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000570
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:029, data loss:0.000998
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000917
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:030, data loss:0.000874
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000947
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:031, data loss:0.001254
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001008
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:032, data loss:0.001629
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001016
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:033, data loss:0.003526
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001737
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:034, data loss:0.000863
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001058
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:035, data loss:0.000507
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000553
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:036, data loss:0.000698
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000761
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:037, data loss:0.000580
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000580
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:038, data loss:0.001837
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000631
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:039, data loss:0.000786
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000667
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:040, data loss:0.000472
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000619
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:041, data loss:0.000666
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000622
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:042, data loss:0.000816
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000845
2023-12-15 22:11 - function:valid - INFO - [Valid] epoch:043, data loss:0.000437
2023-12-15 22:11 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000566
