data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:0.344448
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:001, data loss:0.745939
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.103149
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:002, data loss:0.751186
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.053191
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:003, data loss:0.738106
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.035678
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:004, data loss:0.701142
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.020847
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:005, data loss:0.636624
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.013952
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:006, data loss:0.573481
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.011493
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:007, data loss:0.507043
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.010121
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:008, data loss:0.431184
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.008105
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:009, data loss:0.348752
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.006091
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:010, data loss:0.267711
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.005147
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:011, data loss:0.193765
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.004287
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:012, data loss:0.134761
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.003610
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:013, data loss:0.097746
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.003196
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:014, data loss:0.070426
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.002353
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:015, data loss:0.050799
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.002072
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:016, data loss:0.040146
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001796
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:017, data loss:0.028358
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001695
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:018, data loss:0.019201
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001498
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:019, data loss:0.017420
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001312
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:020, data loss:0.012024
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001009
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:021, data loss:0.009062
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000856
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:022, data loss:0.008481
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000827
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:023, data loss:0.006255
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000728
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:024, data loss:0.005578
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000658
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:025, data loss:0.004555
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000643
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:026, data loss:0.004068
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000586
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:027, data loss:0.003862
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000510
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:028, data loss:0.002660
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000676
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:029, data loss:0.002299
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000536
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:030, data loss:0.002350
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000488
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:031, data loss:0.001857
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000543
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:032, data loss:0.001859
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000385
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:033, data loss:0.001797
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000535
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:034, data loss:0.001634
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000475
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:035, data loss:0.001386
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000540
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:036, data loss:0.001536
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000556
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:037, data loss:0.001189
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000339
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:038, data loss:0.001066
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000369
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:039, data loss:0.001141
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000415
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:040, data loss:0.001118
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000406
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:041, data loss:0.000951
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000556
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:042, data loss:0.001205
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000373
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:043, data loss:0.000893
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000265
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:044, data loss:0.000916
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000280
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:045, data loss:0.000933
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000252
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:046, data loss:0.000859
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000212
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:047, data loss:0.000814
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000216
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:048, data loss:0.000870
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000229
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:049, data loss:0.000742
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000308
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:050, data loss:0.000989
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000283
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:051, data loss:0.000805
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000245
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:052, data loss:0.000937
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000177
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:053, data loss:0.000839
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000167
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:054, data loss:0.001075
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000217
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:055, data loss:0.000948
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000208
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:056, data loss:0.001072
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000160
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:057, data loss:0.000853
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000145
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:058, data loss:0.000905
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000172
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:059, data loss:0.000776
2023-12-15 22:16 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000179
2023-12-15 22:16 - function:valid - INFO - [Valid] epoch:060, data loss:0.000885
