data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:1.179963
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:001, data loss:1.118369
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.110987
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:002, data loss:0.934358
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.036342
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:003, data loss:0.544685
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.022786
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:004, data loss:0.158894
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.013086
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:005, data loss:0.043756
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.007524
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:006, data loss:0.014353
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.005785
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:007, data loss:0.005738
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.004188
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:008, data loss:0.003860
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.003450
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:009, data loss:0.003252
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.002742
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:010, data loss:0.003214
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.002292
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:011, data loss:0.002372
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002385
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:012, data loss:0.002385
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002527
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:013, data loss:0.001743
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001588
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:014, data loss:0.001940
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001387
2023-12-15 22:13 - function:valid - INFO - [Valid] epoch:015, data loss:0.002330
2023-12-15 22:13 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001335
