data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:001, data loss:1.072666
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:001, data loss:0.702470
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:002, data loss:0.628490
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:002, data loss:0.345708
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:003, data loss:0.311731
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:003, data loss:0.118178
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:004, data loss:0.161588
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:004, data loss:0.130330
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:005, data loss:0.184338
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:005, data loss:0.174590
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:006, data loss:0.166957
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:006, data loss:0.066574
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:007, data loss:0.059962
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:007, data loss:0.014440
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:008, data loss:0.065146
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:008, data loss:0.059062
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:009, data loss:0.086991
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:009, data loss:0.021589
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:010, data loss:0.035167
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:010, data loss:0.016304
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:011, data loss:0.021222
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:011, data loss:0.031352
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.021631
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.013358
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.021208
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.005610
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.023003
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.005203
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.012132
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.013057
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.008756
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.010649
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.006317
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.002772
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.005467
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.000726
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.007705
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.000573
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.006061
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.002116
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.005116
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.006153
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.005629
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.005479
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.004582
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:023, data loss:0.002111
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004276
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:024, data loss:0.000781
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.003876
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.000800
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.002587
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:026, data loss:0.002168
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.002111
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:027, data loss:0.003529
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001782
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:028, data loss:0.002518
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001579
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:029, data loss:0.001141
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.001695
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:030, data loss:0.001202
