data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:012, data loss:0.002229
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:012, data loss:0.000940
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:013, data loss:0.002297
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:013, data loss:0.001366
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:014, data loss:0.001677
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:014, data loss:0.000811
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:015, data loss:0.001522
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:015, data loss:0.001293
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:016, data loss:0.001331
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:016, data loss:0.001175
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:017, data loss:0.001184
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:017, data loss:0.000804
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:018, data loss:0.001170
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:018, data loss:0.000917
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:019, data loss:0.001244
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:019, data loss:0.000976
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.001045
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:020, data loss:0.000945
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001070
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:021, data loss:0.001334
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.000991
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:022, data loss:0.000906
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000839
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:023, data loss:0.000959
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000871
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:024, data loss:0.000818
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000753
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:025, data loss:0.000775
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000755
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:026, data loss:0.000699
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000720
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:027, data loss:0.000449
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000778
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:028, data loss:0.000614
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000755
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:029, data loss:0.000552
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000708
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:030, data loss:0.000920
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000567
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:031, data loss:0.000824
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.000522
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:032, data loss:0.000641
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000496
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:033, data loss:0.000735
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000551
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:034, data loss:0.000555
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.000486
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:035, data loss:0.000414
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.000422
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:036, data loss:0.000525
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.000380
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:037, data loss:0.000850
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.000422
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:038, data loss:0.000276
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.000408
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:039, data loss:0.000562
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.000388
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:040, data loss:0.000578
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.000357
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:041, data loss:0.000563
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000355
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:042, data loss:0.000632
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000318
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:043, data loss:0.000348
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000342
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:044, data loss:0.000457
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000347
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:045, data loss:0.000347
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.000371
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:046, data loss:0.000740
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000346
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:047, data loss:0.000561
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000320
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:048, data loss:0.000262
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000358
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:049, data loss:0.000850
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000370
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:050, data loss:0.000258
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000343
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:051, data loss:0.000240
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000373
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:052, data loss:0.000596
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000339
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:053, data loss:0.000470
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.000309
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:054, data loss:0.000276
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000308
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:055, data loss:0.000471
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000277
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:056, data loss:0.000515
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000324
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:057, data loss:0.000313
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000303
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:058, data loss:0.000478
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000330
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:059, data loss:0.000236
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000282
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:060, data loss:0.000457
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000273
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:061, data loss:0.000318
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000281
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:062, data loss:0.000724
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000393
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:063, data loss:0.000262
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000314
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:064, data loss:0.000211
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000269
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:065, data loss:0.000427
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000279
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:066, data loss:0.000451
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000264
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:067, data loss:0.000573
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000290
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:068, data loss:0.000315
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000285
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:069, data loss:0.000448
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000275
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:070, data loss:0.000473
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000283
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:071, data loss:0.000319
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000275
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:072, data loss:0.000400
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000243
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:073, data loss:0.000236
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000284
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:074, data loss:0.000696
2023-12-16 10:06 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000297
2023-12-16 10:06 - function:valid - INFO - [Valid] epoch:075, data loss:0.000343
