data path:
['data/XJTU data\\R3_battery-1.csv', 'data/XJTU data\\R3_battery-2.csv', 'data/XJTU data\\R3_battery-3.csv', 'data/XJTU data\\R3_battery-5.csv', 'data/XJTU data\\R3_battery-6.csv', 'data/XJTU data\\R3_battery-7.csv']
data path:
['data/XJTU data\\R3_battery-4.csv', 'data/XJTU data\\R3_battery-8.csv']
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000353
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:074, data loss:0.000270
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000369
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:075, data loss:0.000297
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:076, data loss:0.000212
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:076, data loss:0.000240
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:077, data loss:0.000133
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:077, data loss:0.000267
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:078, data loss:0.000148
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:078, data loss:0.000210
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:079, data loss:0.000167
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:079, data loss:0.000338
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:080, data loss:0.000430
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:080, data loss:0.000324
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:081, data loss:0.000296
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:081, data loss:0.000261
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:082, data loss:0.000446
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:082, data loss:0.000217
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:083, data loss:0.000383
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:083, data loss:0.000317
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:084, data loss:0.000341
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:084, data loss:0.000245
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:085, data loss:0.000172
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:085, data loss:0.000224
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:086, data loss:0.000203
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:086, data loss:0.000275
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:087, data loss:0.000271
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:087, data loss:0.000263
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:088, data loss:0.000229
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:088, data loss:0.000233
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:089, data loss:0.000205
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:089, data loss:0.000201
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:090, data loss:0.000137
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:090, data loss:0.000205
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:091, data loss:0.000128
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:091, data loss:0.000223
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:092, data loss:0.000177
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:092, data loss:0.000187
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:093, data loss:0.000185
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:093, data loss:0.000218
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:094, data loss:0.000117
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:094, data loss:0.000185
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:095, data loss:0.000100
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:095, data loss:0.000190
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:096, data loss:0.000107
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:096, data loss:0.000189
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:097, data loss:0.000121
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:097, data loss:0.000179
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:098, data loss:0.000122
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:098, data loss:0.000175
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:099, data loss:0.000110
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:099, data loss:0.000188
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:100, data loss:0.000128
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:100, data loss:0.000178
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:101, data loss:0.000126
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:101, data loss:0.000182
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:102, data loss:0.000130
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:102, data loss:0.000152
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:103, data loss:0.000135
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:103, data loss:0.000263
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:104, data loss:0.000201
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:104, data loss:0.000253
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:105, data loss:0.000230
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:105, data loss:0.000182
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:106, data loss:0.000159
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:106, data loss:0.000215
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:107, data loss:0.000169
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:107, data loss:0.000251
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:108, data loss:0.000166
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:108, data loss:0.000370
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:109, data loss:0.000251
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:109, data loss:0.000189
2023-12-15 22:14 - function:train_one_epoch - INFO - [Train] epoch:110, data loss:0.000178
2023-12-15 22:14 - function:valid - INFO - [Valid] epoch:110, data loss:0.000288
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:111, data loss:0.000227
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:111, data loss:0.000185
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:112, data loss:0.000164
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:112, data loss:0.000178
2023-12-15 22:15 - function:train_one_epoch - INFO - [Train] epoch:113, data loss:0.000126
2023-12-15 22:15 - function:valid - INFO - [Valid] epoch:113, data loss:0.000179
